name,enabled,postOnly,priceIncrement,sizeIncrement,minProvideSize,last,bid,ask,price,type,baseCurrency,isEtfMarket,quoteCurrency,underlying,restricted,highLeverageFeeExempt,largeOrderThreshold,change1h,change24h,changeBod,quoteVolume24h,volumeUsd24h,priceHigh24h,priceLow24h,tokenizedEquity
1INCH-PERP,True,False,0.0001,1.0,1.0,1.1701,1.1699,1.1702,1.1701,future,,False,,1INCH,False,False,500.0,-0.00990015231003554,0.006884089148954479,8.547008547008547e-05,8195683.6524,8195683.6524,1.214,1.12,
1INCH-0624,True,False,0.0001,1.0,1.0,1.1477,1.1474,1.1493,1.1477,future,,False,,1INCH,False,False,500.0,-0.010518148116216916,0.00808080808080808,0.0,53578.1753,53578.1753,1.1891,1.0983,
1INCH/USD,True,False,0.0001,1.0,1.0,1.1713,1.1712,1.1725,1.1713,spot,1INCH,False,USD,,False,True,500.0,-0.009638961697810096,0.008524194937144826,-0.0003413843133907997,1207253.4406,1207253.4406,1.2156,1.1214,
AAPL-0624,True,False,0.01,0.01,0.01,158.26,157.49,158.16,158.16,future,,False,,AAPL,True,False,500.0,0.0004427857549497122,0.0030441400304414,6.323110970597533e-05,123485.9422,123485.9422,161.28,153.36,True
AAPL/USD,True,False,0.01,0.01,0.01,158.05,158.0,158.34,158.05,spot,AAPL,False,USD,,True,True,500.0,0.0,-0.0026503439136745127,0.0,27023.7858,27023.7858,159.61,153.52,True
AAVE-PERP,True,False,0.01,0.01,0.01,143.86,143.87,143.91,143.87,future,,False,,AAVE,False,False,2000.0,-0.004359861591695502,-0.023683496199782845,0.0011133532809129497,21699846.1252,21699846.1252,148.93,138.97,
AAVE-0624,True,False,0.01,0.01,0.01,145.35,144.0,145.13,145.13,future,,False,,AAVE,False,False,2000.0,-0.001307459399944949,-0.018927871290475226,0.0,28853.1307,28853.1307,149.04,140.42,
AAVE/USD,True,False,0.01,0.01,0.01,143.84,143.81,143.89,143.84,spot,AAVE,False,USD,,False,True,2000.0,-0.004636357345512421,-0.023820834747200544,0.0008349568605622043,3682825.1375,3682825.1375,148.89,139.06,
AAVE/USDT,True,False,0.01,0.01,0.01,144.06,143.72,143.97,143.97,spot,AAVE,False,USDT,,False,True,2000.0,-0.004012452438602559,-0.023336272980123467,0.0014607679465776294,464671.2203,464622.4298218685,148.88,139.04,
ABNB-0624,True,False,0.005,0.025,0.025,153.33,153.65,154.345,153.65,future,,False,,ABNB,True,False,500.0,0.0020870018913454642,-0.002467051873011751,-0.00019521082769390942,13067.18675,13067.18675,155.4,147.555,True
ABNB/USD,True,False,0.005,0.025,0.025,152.89,153.53,154.265,153.53,spot,ABNB,False,USD,,True,True,500.0,0.0026776384535005223,-0.00701743039161789,0.0,49.68925,49.68925,155.05,147.71,True
ACB-0624,True,False,0.001,0.1,0.1,3.126,3.127,3.142,3.127,future,,False,,ACB,True,False,500.0,0.0003198976327575176,0.029634507737899243,0.0,5564.2625,5564.2625,3.137,2.922,True
ACB/USD,True,False,0.001,0.1,0.1,3.07,3.127,3.148,3.127,spot,ACB,False,USD,,True,True,500.0,0.008709677419354838,0.023567921440261867,0.0,9730.4573,9730.4573,3.141,2.925,True
ADA-PERP,True,False,5e-06,1.0,1.0,0.77991,0.779995,0.780215,0.779995,future,,False,,ADA,False,False,5000.0,-0.003945931795398967,-0.013120520265953072,0.0004938366619207039,59873814.11314,59873814.11314,0.79678,0.76364,
ADA-0624,True,False,5e-06,1.0,1.0,0.777685,0.77735,0.777695,0.777685,future,,False,,ADA,False,False,5000.0,-0.004027765326639602,-0.010528525624713726,0.00041808171246269425,602018.945995,602018.945995,0.793145,0.761965,
AGLD-PERP,True,False,0.0005,0.1,0.1,0.9525,0.9505,0.9525,0.9525,future,,False,,AGLD,False,False,500.0,-0.0005246589716684155,0.00315955766192733,0.0005252100840336134,1566736.3603,1566736.3603,1.0145,0.9215,
AGLD/USD,True,False,0.0005,0.1,0.1,0.9535,0.9505,0.9525,0.9525,spot,AGLD,False,USD,,False,True,500.0,-0.0015723270440251573,0.004746835443037975,-0.0005246589716684155,29830.003,29830.003,1.011,0.9235,
AKRO/USD,True,False,5e-06,1.0,1.0,0.00846,0.00843,0.008475,0.00846,spot,AKRO,False,USD,,False,True,500.0,0.0005913660555884093,-0.02422145328719723,0.0,7207.2357,7207.2357,0.00887,0.00802,
AKRO/USDT,True,False,5e-06,1.0,1.0,0.008445,0.00841,0.00849,0.008445,spot,AKRO,False,USDT,,False,True,500.0,-0.00530035335689046,-0.03098106712564544,-0.00530035335689046,4659.38204,4658.8928048858,0.00886,0.00807,
ALCX-PERP,True,False,0.1,0.001,0.001,63.5,63.5,63.6,63.5,future,,False,,ALCX,False,False,500.0,-0.0078125,-0.020061728395061727,0.0,691459.3274,691459.3274,65.7,62.6,
ALCX/USD,True,False,0.1,0.001,0.001,63.6,63.5,63.7,63.6,spot,ALCX,False,USD,,False,True,500.0,-0.0078003120124804995,-0.018518518518518517,0.0,23736.0045,23736.0045,65.9,62.8,
ALEPH/USD,True,False,5e-05,1.0,1.0,0.2612,0.2612,0.26125,0.2612,spot,ALEPH,False,USD,,False,True,500.0,0.0,-0.0009562057754828839,0.0,20378.23585,20378.23585,0.26195,0.26,
ALGO-PERP,True,False,0.0001,1.0,1.0,0.6155,0.6153,0.6155,0.6155,future,,False,,ALGO,False,False,2000.0,-0.006296415886341621,0.01954613218486003,0.001464367068011715,38601898.2784,38601898.2784,0.6476,0.5795,
ALGO-0624,True,False,0.0001,1.0,1.0,0.62,0.6157,0.6192,0.6192,future,,False,,ALGO,False,False,2000.0,-0.008486789431545237,0.024317617866004962,-0.0012903225806451613,49674.6073,49674.6073,0.6475,0.5823,
ALGO/USD,True,False,0.0001,1.0,1.0,0.6166,0.6151,0.6157,0.6157,spot,ALGO,False,USD,,False,True,2000.0,-0.007895584917821464,0.020215410107705053,-0.000324728040266277,2350663.7915,2350663.7915,0.6473,0.5801,
ALGO/USDT,True,False,0.0001,1.0,1.0,0.6159,0.6152,0.6158,0.6158,spot,ALGO,False,USDT,,False,True,2000.0,-0.007574536663980661,0.020888594164456233,0.0013008130081300813,559417.8574,559359.118524973,0.6471,0.5801,
ALICE-PERP,True,False,0.0025,0.1,0.1,4.9275,4.925,4.9275,4.9275,future,,False,,ALICE,False,False,500.0,-0.004545454545454545,-0.036656891495601175,0.00254323499491353,3482436.31025,3482436.31025,5.22,4.74,
ALICE/USD,True,False,0.0025,0.1,0.1,4.9225,4.9175,4.9275,4.9225,spot,ALICE,False,USD,,False,True,500.0,-0.00455005055611729,-0.038104543234000976,0.0005081300813008131,169930.31225,169930.31225,5.2225,4.74,
ALPHA-PERP,True,False,5e-05,1.0,1.0,0.27905,0.2791,0.2793,0.2791,future,,False,,ALPHA,False,False,500.0,-0.003570153516601214,-0.02378454004896817,-0.00035816618911174784,3182039.81095,3182039.81095,0.2907,0.26685,
ALPHA/USD,True,False,5e-05,1.0,1.0,0.27915,0.27905,0.2792,0.27915,spot,ALPHA,False,USD,,False,True,500.0,-0.003569516330537212,-0.024121657052962767,0.0,118588.5895,118588.5895,0.29115,0.26725,
ALT-PERP,True,False,0.05,0.001,0.001,3105.85,3106.15,3106.9,3106.15,future,,False,,ALT,False,False,1000.0,-0.0010291540032482673,-0.0029371168105800406,0.0003381533606003027,12388994.20015,12388994.20015,3150.0,3025.75,
ALT-0624,True,False,0.05,0.001,0.001,3085.3,3081.4,3087.55,3085.3,future,,False,,ALT,False,False,1000.0,0.0,-0.0011977986403366786,0.00017829645838398573,129036.5757,129036.5757,3123.35,3000.0,
AMC-0624,True,False,0.0025,0.1,0.1,15.085,15.19,15.295,15.19,future,,False,,AMC,True,False,500.0,0.0023094688221709007,-0.00718954248366013,0.0014834349761002142,5247.057,5247.057,15.64,14.7325,True
AMC/USD,True,False,0.0025,0.1,0.1,15.3425,15.28,15.34,15.34,spot,AMC,False,USD,,True,True,500.0,0.003926701570680628,-0.003896103896103896,0.0,2314.1225,2314.1225,15.56,14.7475,True
AMD-0624,True,False,0.01,0.01,0.01,90.67,90.72,91.11,90.72,future,,False,,AMD,True,False,500.0,0.002652519893899204,0.053169259345251914,0.0003307972213033411,5795.4825,5795.4825,90.77,85.08,True
AMD/USD,True,False,0.01,0.01,0.01,90.68,90.67,90.99,90.68,spot,AMD,False,USD,,True,True,500.0,0.0020996795225991824,0.0502663886958536,-0.0002205071664829107,7953.8254,7953.8254,90.77,85.07,True
AMPL-PERP,True,False,0.0001,10.0,10.0,1.0463,1.0463,1.0474,1.0463,future,,False,,AMPL,False,False,500.0,-0.00513454407150328,0.00038244574051056506,-0.0010502195913691045,517154.287,517154.287,1.0898,1.0285,
AMPL/USD,True,False,0.0001,1.0,1.0,1.049,1.0476,1.049,1.049,spot,AMPL,False,USD,,False,True,500.0,-0.0019029495718363464,0.0012408132098883269,0.0,195812.937,195812.937,1.0555,1.0282,
AMPL/USDT,True,False,0.0001,1.0,1.0,1.0492,1.047,1.0492,1.0492,spot,AMPL,False,USDT,,False,True,500.0,-0.00038109756097560977,0.005077114666155762,0.0,140477.6334,140462.883248493,1.055,1.0249,
AMZN-0624,True,False,0.1,0.001,0.001,2489.6,2475.5,2486.0,2486.0,future,,False,,AMZN,True,False,500.0,-0.0014460154241645244,0.00040241448692152917,0.0014098690835850957,60224.3129,60224.3129,2501.3,2376.5,True
AMZN/USD,True,False,0.1,0.001,0.001,2484.3,2477.6,2483.8,2483.8,spot,AMZN,False,USD,,True,True,500.0,-0.0005633349428617416,-0.003130518542302135,0.00044306601683650863,29073.6278,29073.6278,2500.8,2373.0,True
ANC-PERP,True,False,0.00025,1.0,1.0,1.72525,1.7245,1.72575,1.72525,future,,False,,ANC,False,False,500.0,0.004658611151550444,0.02586591348297904,0.0004349086691794723,4316346.4125,4316346.4125,1.7615,1.6605,
ANC/USD,True,False,0.00025,1.0,1.0,1.72225,1.72225,1.726,1.72225,spot,ANC,False,USD,,False,True,500.0,0.004959883296863603,0.025148809523809525,0.0,178657.29175,178657.29175,1.75975,1.6605,
APE-PERP,True,False,0.0005,0.1,0.1,15.1635,15.157,15.1635,15.1635,future,,False,,APE,False,False,500.0,0.005970743357548014,-0.05538078180968697,0.012249666221628838,528470970.9743,528470970.9743,17.35,14.2035,
APE/USD,True,False,0.0005,0.1,0.1,15.162,15.1545,15.1675,15.162,spot,APE,False,USD,,False,True,500.0,0.003840042372881356,-0.05184166093427553,0.0013869625520110957,36061558.71905,36061558.71905,17.3425,14.21,
APHA/USD,True,False,0.001,0.1,0.1,4.129,4.36,4.379,4.36,spot,APHA,False,USD,,True,True,500.0,0.0006885471654808355,0.034892000949442205,0.0016080863772111188,348.5567,348.5567,4.383,4.096,True
AR-PERP,True,False,0.001,0.1,0.1,24.683,24.678,24.699,24.683,future,,False,,AR,False,False,500.0,-0.005639930709422713,-0.017904746747304343,0.00012155591572123176,4646183.2046,4646183.2046,25.435,22.924,
ARKK-0624,True,False,0.01,0.01,0.01,50.14,50.13,50.34,50.14,future,,False,,ARKK,True,False,500.0,0.0,0.04983249581239531,-0.00019940179461615153,7278.6904,7278.6904,50.35,46.61,True
ARKK/USD,True,False,0.01,0.01,0.01,50.34,50.11,50.29,50.29,spot,ARKK,False,USD,,True,True,500.0,0.0001988862370723946,0.05187199330683957,0.0,34672.9547,34672.9547,50.34,46.59,True
ASD-PERP,True,False,1e-05,0.1,0.1,0.18117,0.18117,0.18144,0.18117,future,,False,,ASD,False,False,500.0,-0.0020381183210311776,0.014560116480931848,0.0,87414.237827,87414.237827,0.18308,0.1776,
ASD/USD,True,False,1e-05,0.1,0.1,0.18143,0.18137,0.18169,0.18143,spot,ASD,False,USD,,False,True,500.0,-0.0014310088612471794,0.013575418994413408,0.0,25977.598675,25977.598675,0.18201,0.179,
ATLAS-PERP,True,False,2.5e-07,10.0,10.0,0.01682825,0.01680525,0.01683625,0.01682825,future,,False,,ATLAS,False,False,500.0,-0.0005938859442044156,-0.012629448176724265,-0.00026733599679196803,918103.2346975,918103.2346975,0.01742075,0.0165105,
ATLAS/USD,True,False,2.5e-07,10.0,10.0,0.01679575,0.016801,0.0168405,0.016801,spot,ATLAS,False,USD,,False,True,500.0,-0.0015599696920174121,-0.0159748151402006,0.0,506430.4827775,506430.4827775,0.01761875,0.01649725,
ATOM-PERP,True,False,0.0005,0.01,0.01,17.7525,17.752,17.754,17.7525,future,,False,,ATOM,False,False,5000.0,-0.010175634234736549,-0.020929847782925216,0.00042265426880811494,61709225.27232,61709225.27232,18.3585,17.213,
ATOM-0624,True,False,0.0005,0.01,0.01,17.7305,17.5665,17.621,17.621,future,,False,,ATOM,False,False,5000.0,-0.006175798764840247,-0.017398092901355043,0.0,173613.219105,173613.219105,18.1515,17.02,
ATOM/USD,True,False,0.0025,0.1,0.1,17.7625,17.7425,17.755,17.755,spot,ATOM,False,USD,,False,True,5000.0,-0.010450048766894246,-0.020683949255377827,0.0004225947316523454,7016159.9575,7016159.9575,18.355,17.2175,
ATOM/USDT,True,False,0.0025,0.1,0.1,17.7275,17.7425,17.765,17.7425,spot,ATOM,False,USDT,,False,True,5000.0,-0.010595287885124774,-0.020427881297446514,0.00014092446448703494,224887.023,224863.409862585,18.3525,17.22,
AUDIO-PERP,True,False,0.0005,0.1,0.1,0.84,0.84,0.8405,0.84,future,,False,,AUDIO,False,False,500.0,-0.010017678255745434,-0.04869762174405436,-0.0011890606420927466,4277120.42085,4277120.42085,0.9,0.8195,
AUDIO/USD,True,False,5e-05,1.0,1.0,0.841,0.8395,0.84135,0.841,spot,AUDIO,False,USD,,False,True,500.0,-0.0090726994226464,-0.04524039280240676,0.0008330358205402833,81718.79375,81718.79375,0.89975,0.81985,
AUDIO/USDT,True,False,5e-05,1.0,1.0,0.84165,0.8393,0.84165,0.84165,spot,AUDIO,False,USDT,,False,True,500.0,-0.006433715027741707,-0.04466515323496027,0.00023768494860062987,59682.4456,59676.178943212,0.89995,0.82085,
AURY/USD,True,False,0.00025,1.0,1.0,7.27075,7.271,7.27125,7.271,spot,AURY,False,USD,,False,True,500.0,0.0006537072079821091,-0.003426535087719298,0.0,68325.6515,68325.6515,7.30175,7.2445,
AVAX-PERP,True,False,0.001,0.1,0.1,60.408,60.413,60.419,60.413,future,,False,,AVAX,False,False,5000.0,-0.0012399153551117578,0.024192181195537923,0.0006459734322721701,200158151.7693,200158151.7693,62.48,56.698,
AVAX-0624,True,False,0.001,0.1,0.1,59.827,59.596,59.662,59.662,future,,False,,AVAX,False,False,5000.0,-0.00025135311761650215,0.02610759493670886,0.0005198638292163472,950526.8941,950526.8941,61.58,56.0,
AVAX/BTC,True,False,1e-07,0.1,0.1,0.0015673,0.0015666,0.0015677,0.0015673,spot,AVAX,False,BTC,,False,True,5000.0,-6.379992344009187e-05,0.025049051667756703,0.0,66.47900104,2561669.9376455275,0.0016172,0.0014719,
AVAX/USD,True,False,0.0005,0.1,0.1,60.411,60.412,60.4305,60.412,spot,AVAX,False,USD,,False,True,5000.0,-0.001578316737594513,0.023793383947939263,0.00026491820650374195,31838904.4399,31838904.4399,62.4695,56.739,
AVAX/USDT,True,False,0.0005,0.1,0.1,60.2965,60.384,60.443,60.384,spot,AVAX,False,USDT,,False,True,5000.0,-0.0016945930083572367,0.02402170687242973,0.00018220065260961024,2532563.7213,2532297.8021092634,62.441,56.7995,
AXS-PERP,True,False,0.001,0.1,0.1,30.048,30.061,30.062,30.061,future,,False,,AXS,False,False,2000.0,-0.0037449459799827668,-0.053852448696965885,0.0010323010323010323,57729248.9841,57729248.9841,32.237,29.747,
AXS/USD,True,False,0.001,0.1,0.1,30.07,30.079,30.101,30.079,spot,AXS,False,USD,,False,True,2000.0,-0.003709714815673545,-0.05474372269884668,0.0002993016295310941,4074101.7735,4074101.7735,32.234,29.696,
BABA-0624,True,False,0.05,0.005,0.005,101.6,101.9,102.4,101.9,future,,False,,BABA,True,False,500.0,-0.0004904364884747426,0.03926568077511474,0.0,64738.158,64738.158,102.25,95.9,True
BABA/USD,True,False,0.05,0.005,0.005,102.05,102.0,102.2,102.05,spot,BABA,False,USD,,True,True,500.0,-0.0019559902200488996,0.0413265306122449,0.0,30586.18525,30586.18525,102.4,95.8,True
BADGER-PERP,True,False,0.005,0.01,0.01,7.72,7.72,7.725,7.72,future,,False,,BADGER,False,False,500.0,-0.006435006435006435,-0.011523687580025609,-0.00129366106080207,853304.70605,853304.70605,7.91,7.475,
BADGER/USD,True,False,0.005,0.01,0.01,7.715,7.71,7.715,7.715,spot,BADGER,False,USD,,False,True,500.0,-0.0077170418006430866,-0.011531069827033953,0.0006485084306095979,142631.43775,142631.43775,7.92,7.475,
BAL-PERP,True,False,0.0025,0.01,0.01,12.94,12.94,12.945,12.94,future,,False,,BAL,False,False,500.0,0.015698587127158554,0.0021297192642787998,0.003684312584836145,3611199.557175,3611199.557175,13.1375,12.22,
BAL-0624,True,False,0.0025,0.01,0.01,12.3325,12.2625,12.525,12.3325,future,,False,,BAL,False,False,500.0,0.0,-0.008442211055276382,0.0,14642.887025,14642.887025,12.64,11.77,
BAL/USD,True,False,0.0025,0.01,0.01,12.935,12.9425,12.9475,12.9425,spot,BAL,False,USD,,False,True,500.0,0.014700117600940808,0.002323330106485963,0.0005798221878623889,116520.9379,116520.9379,13.13,12.2425,
BAL/USDT,True,False,0.0025,0.01,0.01,12.935,12.9225,12.9575,12.935,spot,BAL,False,USDT,,False,True,500.0,0.013516160626836434,0.0025188916876574307,0.0,12092.604375,12091.334651540625,13.1275,12.25,
BAND-PERP,True,False,0.001,0.1,0.1,3.03,3.03,3.032,3.03,future,,False,,BAND,False,False,500.0,-0.009480222294867604,-0.02791145332050048,-0.0003299241174529858,1243708.5411,1243708.5411,3.174,2.886,
BAND/USD,True,False,0.001,0.1,0.1,3.028,3.027,3.033,3.028,spot,BAND,False,USD,,False,True,500.0,-0.009162303664921465,-0.030729833546734954,0.0,36808.1719,36808.1719,3.176,2.889,
BAO-PERP,True,False,2.5e-07,1000.0,1000.0,0.00013375,0.0001325,0.0001335,0.0001335,future,,False,,BAO,False,False,500.0,0.001876172607879925,-0.007434944237918215,0.0,107355.78775,107355.78775,0.000135,0.0001305,
BAO/USD,True,False,2.5e-07,1000.0,1000.0,0.0001335,0.0001335,0.000134,0.0001335,spot,BAO,False,USD,,False,True,500.0,0.0037593984962406013,-0.007434944237918215,0.0,54343.7355,54343.7355,0.0001355,0.00013175,
BAR/USD,True,False,0.0025,0.1,0.1,5.2575,5.2525,5.2675,5.2575,spot,BAR,False,USD,,False,True,500.0,0.012518054886856042,0.042120911793855305,0.0,7008.4955,7008.4955,5.385,4.96,
BAT-PERP,True,False,2.5e-05,1.0,1.0,0.583925,0.584175,0.584225,0.584175,future,,False,,BAT,False,False,500.0,-0.007559991505627522,-0.03490004956220056,0.00042813717515091833,2792081.93635,2792081.93635,0.613125,0.5664,
BAT/JPY,True,False,0.0025,1.0,1.0,79.3225,75.8775,76.2275,76.2275,spot,BAT,False,JPY,,False,True,500.0,-0.008809570249008516,-0.03469781872289233,0.0,0.0,0.0,79.595,74.15,
BAT/USD,True,False,2.5e-05,1.0,1.0,0.58635,0.5838,0.584525,0.584525,spot,BAT,False,USD,,False,True,500.0,-0.005740772240176901,-0.03484004127966976,-4.2767941151312976e-05,192655.956025,192655.956025,0.612525,0.56635,
BB-0624,True,False,0.0025,0.1,0.1,5.8225,5.855,5.8875,5.855,future,,False,,BB,True,False,500.0,0.0008547008547008547,0.018703784254023487,0.00042716787697565144,301.16425,301.16425,5.865,5.625,True
BB/USD,True,False,0.0025,0.1,0.1,5.775,5.8125,5.8975,5.8125,spot,BB,False,USD,,True,True,500.0,0.0012919896640826874,0.006493506493506494,0.0,0.0,0.0,5.86,5.6175,True
BCH-PERP,True,False,0.05,0.001,0.001,284.7,284.6,284.7,284.7,future,,False,,BCH,False,False,1500.0,-0.002103049421661409,-0.004371393600279769,-0.0008773469029654326,27617092.24335,27617092.24335,290.0,279.3,
BCH-0624,True,False,0.05,0.001,0.001,285.2,285.1,285.45,285.2,future,,False,,BCH,False,False,1500.0,-0.0026228361601678615,-0.004189944134078212,-0.0017500875043752187,1052880.3939,1052880.3939,290.6,280.0,
BCH/BTC,True,False,1e-06,0.001,0.001,0.007395,0.007379,0.007394,0.007394,spot,BCH,False,BTC,,False,True,1500.0,-0.0001352265043948614,-0.002832097100472016,-0.0001352265043948614,21.538392145,829950.0714499165,0.007497,0.00727,
BCH/JPY,True,False,0.01,0.001,0.001,35011.07,36986.08,37143.36,36986.08,spot,BCH,False,JPY,,False,True,1500.0,-0.002978711245079735,-0.0030217115772256213,0.0,0.0,0.0,37694.81,36029.5,
BCH/USD,True,False,0.025,0.001,0.001,284.575,284.65,284.7,284.65,spot,BCH,False,USD,,False,True,1500.0,-0.002278303540133193,-0.005242005940940066,0.0002635509092506369,1249215.424775,1249215.424775,290.075,279.75,
BCH/USDT,True,False,0.025,0.001,0.001,285.175,284.45,284.725,284.725,spot,BCH,False,USDT,,False,True,1500.0,-0.0026272002802346967,-0.004022737210319195,-0.0002633426966292135,257399.50065,257372.47370243174,289.975,279.825,
BICO/USD,True,False,0.0001,1.0,1.0,1.0423,1.0415,1.0435,1.0423,spot,BICO,False,USD,,False,True,500.0,-0.0031560826319816373,-0.03302718248446052,0.0,216428.7897,216428.7897,1.147,1.0069,
BILI-0624,True,False,0.005,0.05,0.05,24.64,24.405,24.555,24.555,future,,False,,BILI,True,False,500.0,-0.0016263468184590363,-0.0034496753246753245,0.0,12445.45075,12445.45075,24.64,22.12,True
BILI/USD,True,False,0.005,0.05,0.05,23.46,24.345,24.465,24.345,spot,BILI,False,USD,,True,True,500.0,-0.0032753326509723643,-0.012172854534388313,0.0006165228113440197,5272.963,5272.963,24.73,22.05,True
BIT-PERP,True,False,0.00025,1.0,1.0,1.20025,1.20225,1.20475,1.20225,future,,False,,BIT,False,False,500.0,-0.003522585992540406,-0.00886232481450948,0.0,661804.30775,661804.30775,1.225,1.17975,
BIT/USD,True,False,0.00025,1.0,1.0,1.2035,1.204,1.20575,1.204,spot,BIT,False,USD,,False,True,500.0,-0.003929679420889349,-0.008849557522123894,0.0,168561.14925,168561.14925,1.22375,1.1865,
BITO-0624,True,False,0.005,0.01,0.01,24.145,24.025,24.16,24.145,future,,False,,BITO,True,False,500.0,0.0029075804776739354,0.0010364842454394694,0.00020712510356255177,166.14095,166.14095,24.42,23.795,True
BITO/USD,True,False,0.005,0.01,0.01,24.06,23.96,24.065,24.06,spot,BITO,False,USD,,True,True,500.0,0.0,0.0039641143334028794,0.0,98.7705,98.7705,24.35,23.73,True
BITW-0624,True,False,0.005,0.01,0.01,26.41,26.205,26.385,26.385,future,,False,,BITW,True,False,500.0,-0.000946611132146914,0.0066768409004196875,0.0005688282138794084,154.91825,154.91825,26.495,25.96,True
BITW/USD,True,False,0.005,0.01,0.01,26.365,26.66,26.77,26.66,spot,BITW,False,USD,,True,True,500.0,-0.0029917726252804786,0.002255639097744361,-0.0003749531308586427,0.0,0.0,26.92,26.365,True
BLT/USD,True,False,0.0001,1.0,1.0,0.2763,0.2755,0.2763,0.2763,spot,BLT,False,USD,,False,True,500.0,0.0,0.0,0.0,218.7744,218.7744,0.2763,0.2754,
BNB-PERP,True,False,0.0025,0.1,0.1,389.9125,389.95,389.9525,389.95,future,,False,,BNB,False,False,5000.0,0.0003527336860670194,-0.0031952965235173825,0.00095616404951518,30872423.53725,30872423.53725,392.5775,382.0025,
BNB-0624,True,False,0.0025,0.1,0.1,383.7375,383.8175,383.985,383.8175,future,,False,,BNB,False,False,5000.0,0.0002149921169557116,-0.0030196373837601954,0.00020847584611876607,801714.88875,801714.88875,385.9375,376.18,
BNB/BTC,True,False,1e-07,0.01,0.01,0.0101312,0.0101174,0.010126,0.010126,spot,BNB,False,BTC,,False,True,5000.0,0.0026040377436953575,-0.00215808196769775,-5.924989631268145e-05,12.055337468,464534.5913270563,0.0101502,0.00996,
BNB/USD,True,False,0.001,0.01,0.01,390.079,390.132,390.156,390.132,spot,BNB,False,USD,,False,True,5000.0,0.0001615098867123509,-0.003153058773628777,0.00019227958990609064,33805427.41686,33805427.41686,392.721,382.13,
BNB/USDT,True,False,0.001,0.01,0.01,390.07,390.11,390.167,390.11,spot,BNB,False,USDT,,False,True,5000.0,6.665231078434388e-05,-0.0032474749668481608,0.00015382643250865273,11846668.74061,11845424.840392236,392.727,382.2,
BNT-PERP,True,False,0.0005,0.1,0.1,2.003,2.001,2.0045,2.003,future,,False,,BNT,False,False,500.0,0.002251688766574931,-0.006694768162658071,0.0035070140280561123,1088381.5734,1088381.5734,2.0495,1.95,
BNT/USD,True,False,0.0005,0.1,0.1,1.9985,1.9975,2.0045,1.9985,spot,BNT,False,USD,,False,True,500.0,0.002508151492350138,-0.007942417473318442,0.003263052208835341,3978260.86075,3978260.86075,2.0515,1.9405,
BNTX-0624,True,False,0.01,0.01,0.01,145.91,145.91,146.36,145.91,future,,False,,BNTX,True,False,500.0,0.0,0.05274170274170274,0.0,2969.202,2969.202,149.45,138.6,True
BNTX/USD,True,False,0.01,0.01,0.01,145.34,145.88,146.33,145.88,spot,BNTX,False,USD,,True,True,500.0,0.0,0.054046242774566475,0.0,134189.5926,134189.5926,149.41,138.12,True
BOBA-PERP,True,False,0.0005,0.1,0.1,0.903,0.9015,0.903,0.903,future,,False,,BOBA,False,False,500.0,-0.0033112582781456954,-0.06811145510835913,0.000554016620498615,1228738.2839,1228738.2839,0.988,0.888,
BOBA/USD,True,False,0.0005,0.1,0.1,0.9015,0.901,0.9015,0.9015,spot,BOBA,False,USD,,False,True,500.0,-0.0005543237250554324,-0.07013924703455389,0.0,1227875.11705,1227875.11705,0.9875,0.89,
BOLSONARO2022,True,False,0.001,0.1,0.1,0.374,0.352,0.365,0.365,future,,False,,BOLSONARO,False,False,500.0,0.0,0.028169014084507043,0.0,17715.9095,17715.9095,0.374,0.355,
BRZ-PERP,True,False,1e-05,1.0,1.0,0.1952,0.1952,0.19588,0.1952,future,,False,,BRZ,False,False,500.0,-0.0009212816050772853,-0.02086677367576244,0.0,282865.82166,282865.82166,0.20009,0.19517,
BRZ/USD,True,False,1e-05,1.0,1.0,0.19568,0.19552,0.1959,0.19568,spot,BRZ,False,USD,,False,True,500.0,0.00020445716622367614,-0.019491907601342888,0.0,3250741.64038,3250741.64038,0.19998,0.19527,
BRZ/USDT,True,False,1e-05,1.0,1.0,0.19607,0.19514,0.19607,0.19607,spot,BRZ,False,USDT,,False,True,500.0,0.00010201479214486101,-0.01640413364101535,0.0,244161.72893,244136.09194846236,0.20016,0.19511,
BSV-PERP,True,False,0.01,0.01,0.01,73.81,73.84,73.86,73.84,future,,False,,BSV,False,False,500.0,-0.0014874915483434753,-0.0063248553357556185,0.0004064489906516732,5392067.4155,5392067.4155,77.19,72.16,
BSV-0624,True,False,0.01,0.01,0.01,74.07,73.63,73.78,73.78,future,,False,,BSV,False,False,500.0,0.0,-0.0032423669278573357,0.0,59989.5724,59989.5724,76.79,72.12,
BTC-PERP,True,False,1.0,0.0001,0.001,38560.0,38560.0,38561.0,38560.0,future,,False,,BTC,False,True,5000.0,-0.0015794515936925506,-0.0010362694300518134,0.000648760866744518,3514909093.4517,3514909093.4517,39177.0,38050.0,
BTC-MOVE-0503,True,False,1.0,0.0001,0.0001,842.0,842.0,843.0,842.0,future,,False,,BTC,False,False,5000.0,-0.026589595375722544,0.002380952380952381,0.0,68795.6642,68795.6642,881.0,796.0,
BTC-MOVE-0504,True,False,1.0,0.0001,0.0001,841.0,841.0,842.0,841.0,future,,False,,BTC,False,False,5000.0,-0.012331180270111567,-0.012331180270111567,0.0,36548.399,36548.399,886.0,822.0,
